transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,price,total_price
TRANS06580,CUST0423,PROD0332,3,2025-03-31 21:52:58.406757,Credit Card,949.78,2849.34
TRANS06581,CUST0272,PROD0023,1,2024-11-28 21:52:58.406760,Credit Card,570.09,570.09
TRANS06582,CUST0935,PROD0252,4,2025-05-08 21:52:58.406764,Debit Card,107.03,428.12
TRANS06583,CUST0646,PROD0367,3,2024-12-08 21:52:58.406767,Debit Card,16.4,49.199999999999996
TRANS06584,CUST0824,PROD0229,4,2025-05-04 21:52:58.406770,Debit Card,669.86,2679.44
TRANS06585,CUST0519,PROD0487,3,2025-01-19 21:52:58.406773,Credit Card,693.42,2080.2599999999998
TRANS06586,CUST0127,PROD0175,4,2025-04-28 21:52:58.406777,Boleto,941.47,3765.88
TRANS06587,CUST0372,PROD0428,3,2024-07-28 21:52:58.406780,Credit Card,238.77,716.3100000000001
TRANS06588,CUST0567,PROD0374,4,2025-02-08 21:52:58.406783,Credit Card,182.67,730.68
TRANS06589,CUST0637,PROD0220,2,2024-07-26 21:52:58.406786,Debit Card,228.28,456.56
TRANS06590,CUST0158,PROD0441,4,2025-01-29 21:52:58.406790,Credit Card,217.59,870.36
TRANS06591,CUST0570,PROD0035,3,2024-09-06 21:52:58.406793,Credit Card,987.46,2962.38
TRANS06592,CUST0569,PROD0001,4,2025-02-06 21:52:58.406796,Credit Card,330.3,1321.2
TRANS06593,CUST0651,PROD0382,1,2025-06-15 21:52:58.406799,Debit Card,204.33,204.33
TRANS06594,CUST0175,PROD0360,4,2025-03-18 21:52:58.406803,Bank Transfer,493.3,1973.2
TRANS06595,CUST0926,PROD0273,4,2024-12-14 21:52:58.406806,Debit Card,559.18,2236.72
TRANS06596,CUST0619,PROD0176,4,2025-07-14 21:52:58.406809,Debit Card,133.1,532.4
TRANS06597,CUST0210,PROD0263,1,2024-12-01 21:52:58.406812,Credit Card,135.67,135.67
TRANS06598,CUST0446,PROD0185,1,2025-05-30 21:52:58.406815,Credit Card,936.58,936.58
TRANS06599,CUST0585,PROD0014,1,2025-01-31 21:52:58.406818,Credit Card,127.04,127.04
TRANS06600,CUST0166,PROD0488,2,2024-08-18 21:52:58.406822,Bank Transfer,945.57,1891.14
TRANS06601,CUST0459,PROD0400,1,2025-07-06 21:52:58.406825,Credit Card,432.23,432.23
TRANS06602,CUST0915,PROD0278,2,2024-11-21 21:52:58.406828,Boleto,416.68,833.36
TRANS06603,CUST0356,PROD0193,4,2024-10-12 21:52:58.406831,Credit Card,816.24,3264.96
TRANS06604,CUST0303,PROD0197,2,2024-11-18 21:52:58.406835,Debit Card,647.52,1295.04
TRANS06605,CUST0232,PROD0348,4,2025-01-06 21:52:58.406838,Boleto,218.01,872.04
TRANS06606,CUST0326,PROD0410,2,2025-07-05 21:52:58.406841,Credit Card,23.72,47.44
TRANS06607,CUST0883,PROD0420,1,2025-05-25 21:52:58.406844,Debit Card,666.4,666.4
TRANS06608,CUST0181,PROD0304,1,2025-05-23 21:52:58.406847,Credit Card,875.56,875.56
TRANS06609,CUST0633,PROD0063,2,2024-09-11 21:52:58.406851,Credit Card,620.93,1241.86
TRANS06610,CUST0333,PROD0289,2,2025-06-26 21:52:58.406854,Credit Card,399.22,798.44
TRANS06611,CUST0714,PROD0017,1,2025-06-28 21:52:58.406857,Bank Transfer,363.03,363.03
TRANS06612,CUST0966,PROD0063,4,2024-08-07 21:52:58.406860,Credit Card,620.93,2483.72
TRANS06613,CUST0028,PROD0361,4,2024-08-01 21:52:58.406864,Credit Card,141.85,567.4
TRANS06614,CUST0713,PROD0329,4,2024-08-29 21:52:58.406867,Boleto,402.04,1608.16
TRANS06615,CUST0092,PROD0357,4,2024-09-05 21:52:58.406870,Credit Card,798.28,3193.12
TRANS06616,CUST0840,PROD0250,3,2025-05-19 21:52:58.406873,Credit Card,960.19,2880.57
TRANS06617,CUST0867,PROD0427,4,2025-02-16 21:52:58.406877,Boleto,58.73,234.92
TRANS06618,CUST0687,PROD0016,3,2024-10-31 21:52:58.406880,Credit Card,715.02,2145.06
TRANS06619,CUST0329,PROD0442,3,2025-05-20 21:52:58.406883,Credit Card,976.8,2930.3999999999996
TRANS06620,CUST0722,PROD0140,1,2024-12-13 21:52:58.406887,Bank Transfer,407.45,407.45
TRANS06621,CUST0183,PROD0307,1,2025-05-16 21:52:58.406890,Credit Card,405.34,405.34
TRANS06622,CUST0094,PROD0443,2,2025-02-21 21:52:58.406893,Credit Card,649.15,1298.3
TRANS06623,CUST0784,PROD0495,4,2024-11-20 21:52:58.406896,Credit Card,318.94,1275.76
TRANS06624,CUST0648,PROD0425,4,2024-09-27 21:52:58.406899,Debit Card,294.35,1177.4
TRANS06625,CUST0748,PROD0474,1,2025-01-16 21:52:58.406903,Credit Card,345.85,345.85
TRANS06626,CUST0352,PROD0319,1,2025-04-13 21:52:58.406906,Credit Card,69.02,69.02
TRANS06627,CUST0929,PROD0244,1,2025-04-30 21:52:58.406909,Credit Card,71.42,71.42
TRANS06628,CUST0940,PROD0449,2,2025-02-25 21:52:58.406912,Credit Card,965.98,1931.96
TRANS06629,CUST0983,PROD0289,4,2025-04-03 21:52:58.406920,Debit Card,399.22,1596.88
TRANS06630,CUST0264,PROD0350,2,2024-10-29 21:52:58.406924,Credit Card,34.95,69.9
TRANS06631,CUST0646,PROD0086,3,2025-04-13 21:52:58.406927,Debit Card,898.96,2696.88
TRANS06632,CUST0655,PROD0198,3,2024-12-06 21:52:58.406930,Debit Card,387.14,1161.42
TRANS06633,CUST0018,PROD0357,4,2025-01-08 21:52:58.406934,Credit Card,798.28,3193.12
TRANS06634,CUST0742,PROD0447,1,2025-03-10 21:52:58.406937,Credit Card,768.2,768.2
TRANS06635,CUST0645,PROD0160,1,2024-09-01 21:52:58.406941,Credit Card,152.03,152.03
TRANS06636,CUST0625,PROD0139,2,2025-01-03 21:52:58.406944,Credit Card,585.92,1171.84
TRANS06637,CUST0498,PROD0492,3,2025-06-27 21:52:58.406947,Debit Card,649.27,1947.81
TRANS06638,CUST0138,PROD0075,3,2024-09-21 21:52:58.406951,Debit Card,589.73,1769.19
TRANS06639,CUST0636,PROD0018,4,2024-11-19 21:52:58.406954,Credit Card,261.94,1047.76
TRANS06640,CUST0715,PROD0392,3,2024-11-24 21:52:58.406957,Debit Card,576.4,1729.1999999999998
TRANS06641,CUST0572,PROD0329,1,2025-04-23 21:52:58.406960,Boleto,402.04,402.04
TRANS06642,CUST0761,PROD0400,1,2025-04-14 21:52:58.406963,Credit Card,432.23,432.23
TRANS06643,CUST0809,PROD0049,1,2025-06-05 21:52:58.406967,Credit Card,636.07,636.07
TRANS06644,CUST0524,PROD0231,4,2024-07-18 21:52:58.406970,Debit Card,447.42,1789.68
TRANS06645,CUST0907,PROD0294,2,2024-08-01 21:52:58.406973,Credit Card,680.77,1361.54
TRANS06646,CUST0254,PROD0424,3,2025-05-04 21:52:58.406976,Debit Card,722.96,2168.88
TRANS06647,CUST0084,PROD0393,4,2024-07-17 21:52:58.406979,Boleto,188.98,755.92
TRANS06648,CUST0457,PROD0011,2,2025-03-24 21:52:58.406983,Credit Card,408.01,816.02
TRANS06649,CUST0531,PROD0334,4,2025-01-08 21:52:58.406986,Bank Transfer,907.97,3631.88
TRANS06650,CUST0561,PROD0478,3,2025-03-14 21:52:58.406989,Credit Card,256.05,768.1500000000001
TRANS06651,CUST0675,PROD0014,1,2025-07-11 21:52:58.406992,Credit Card,127.04,127.04
TRANS06652,CUST0091,PROD0027,2,2025-06-05 21:52:58.406995,Credit Card,386.18,772.36
TRANS06653,CUST0599,PROD0387,2,2025-05-20 21:52:58.406999,Credit Card,600.98,1201.96
TRANS06654,CUST0068,PROD0291,4,2025-07-07 21:52:58.407002,Debit Card,106.0,424.0
TRANS06655,CUST0036,PROD0374,4,2025-04-19 21:52:58.407005,Credit Card,182.67,730.68
TRANS06656,CUST0764,PROD0320,1,2024-08-17 21:52:58.407008,Debit Card,695.13,695.13
TRANS06657,CUST0763,PROD0249,4,2025-03-28 21:52:58.407011,Credit Card,562.29,2249.16
TRANS06658,CUST0139,PROD0491,3,2025-06-08 21:52:58.407015,Credit Card,505.57,1516.71
TRANS06659,CUST0866,PROD0097,3,2025-01-31 21:52:58.407018,Credit Card,912.23,2736.69
TRANS06660,CUST0892,PROD0302,3,2025-07-06 21:52:58.407021,Credit Card,992.59,2977.77
TRANS06661,CUST0679,PROD0336,3,2025-03-29 21:52:58.407024,Credit Card,216.23,648.6899999999999
TRANS06662,CUST0565,PROD0038,1,2025-07-01 21:52:58.407027,Debit Card,874.88,874.88
TRANS06663,CUST0897,PROD0037,1,2025-06-14 21:52:58.407031,Credit Card,536.55,536.55
TRANS06664,CUST0177,PROD0299,1,2024-11-26 21:52:58.407034,Debit Card,287.79,287.79
TRANS06665,CUST0808,PROD0178,4,2025-01-10 21:52:58.407037,Credit Card,971.23,3884.92
TRANS06666,CUST0812,PROD0096,1,2024-12-05 21:52:58.407040,Debit Card,365.04,365.04
TRANS06667,CUST0870,PROD0379,2,2025-05-19 21:52:58.407043,Debit Card,413.29,826.58
TRANS06668,CUST0617,PROD0468,2,2025-05-27 21:52:58.407046,Credit Card,753.77,1507.54
TRANS06669,CUST0136,PROD0281,2,2024-10-19 21:52:58.407050,Debit Card,33.76,67.52
TRANS06670,CUST0189,PROD0237,4,2025-06-04 21:52:58.407053,Credit Card,403.82,1615.28
TRANS06671,CUST0639,PROD0163,4,2025-06-20 21:52:58.407056,Bank Transfer,599.72,2398.88
TRANS06672,CUST0341,PROD0452,1,2025-05-22 21:52:58.407059,Debit Card,674.99,674.99
TRANS06673,CUST0558,PROD0096,3,2025-03-18 21:52:58.407062,Debit Card,365.04,1095.1200000000001
TRANS06674,CUST0004,PROD0256,2,2025-03-26 21:52:58.407066,Bank Transfer,649.12,1298.24
TRANS06675,CUST0971,PROD0308,4,2024-09-04 21:52:58.407069,Bank Transfer,415.58,1662.32
TRANS06676,CUST0256,PROD0261,2,2025-03-24 21:52:58.407072,Debit Card,86.42,172.84
TRANS06677,CUST0811,PROD0292,1,2025-03-30 21:52:58.407075,Credit Card,187.24,187.24
TRANS06678,CUST0661,PROD0257,4,2025-01-23 21:52:58.407078,Debit Card,55.13,220.52
TRANS06679,CUST0805,PROD0248,3,2025-03-27 21:52:58.407082,Credit Card,879.25,2637.75
TRANS06680,CUST0242,PROD0244,3,2025-04-08 21:52:58.407085,Debit Card,71.42,214.26
TRANS06681,CUST0786,PROD0250,4,2025-07-09 21:52:58.407088,Debit Card,960.19,3840.76
TRANS06682,CUST0719,PROD0122,3,2025-03-04 21:52:58.407091,Debit Card,361.18,1083.54
TRANS06683,CUST0414,PROD0324,1,2024-11-08 21:52:58.407094,Debit Card,408.71,408.71
TRANS06684,CUST0626,PROD0473,3,2024-08-14 21:52:58.407098,Debit Card,382.91,1148.73
TRANS06685,CUST0706,PROD0168,2,2024-11-19 21:52:58.407101,Credit Card,830.15,1660.3
TRANS06686,CUST0342,PROD0434,2,2024-12-07 21:52:58.407104,Credit Card,505.06,1010.12
TRANS06687,CUST0681,PROD0174,2,2025-02-22 21:52:58.407107,Debit Card,284.3,568.6
TRANS06688,CUST0378,PROD0268,4,2025-07-13 21:52:58.407111,Credit Card,989.61,3958.44
TRANS06689,CUST0593,PROD0203,4,2024-10-08 21:52:58.407114,Debit Card,224.17,896.68
TRANS06690,CUST0665,PROD0324,4,2024-08-17 21:52:58.407117,Credit Card,408.71,1634.84
TRANS06691,CUST0652,PROD0065,4,2024-08-23 21:52:58.407120,Credit Card,204.28,817.12
TRANS06692,CUST0825,PROD0314,4,2025-01-01 21:52:58.407124,Debit Card,425.81,1703.24
TRANS06693,CUST0145,PROD0323,1,2025-03-11 21:52:58.407127,Debit Card,553.1,553.1
TRANS06694,CUST0322,PROD0058,4,2024-10-29 21:52:58.407130,Credit Card,622.98,2491.92
TRANS06695,CUST0121,PROD0218,3,2025-04-17 21:52:58.407133,Credit Card,545.7,1637.1000000000001
TRANS06696,CUST0251,PROD0497,1,2024-08-26 21:52:58.407137,Credit Card,862.8,862.8
TRANS06697,CUST0854,PROD0372,4,2024-10-31 21:52:58.407140,Credit Card,588.98,2355.92
TRANS06698,CUST0898,PROD0265,3,2025-04-14 21:52:58.407143,Credit Card,523.38,1570.1399999999999
TRANS06699,CUST0310,PROD0140,1,2024-11-02 21:52:58.407146,Debit Card,407.45,407.45
TRANS06700,CUST0600,PROD0235,2,2025-03-03 21:52:58.407150,Bank Transfer,392.84,785.68
TRANS06701,CUST0474,PROD0385,1,2025-07-04 21:52:58.407153,Credit Card,581.35,581.35
TRANS06702,CUST0569,PROD0217,4,2024-12-31 21:52:58.407156,Credit Card,958.37,3833.48
TRANS06703,CUST0491,PROD0014,1,2025-01-20 21:52:58.407159,Debit Card,127.04,127.04
TRANS06704,CUST0574,PROD0301,1,2025-03-27 21:52:58.407162,Bank Transfer,784.6,784.6
TRANS06705,CUST0346,PROD0440,2,2024-10-26 21:52:58.407166,Credit Card,416.58,833.16
TRANS06706,CUST0819,PROD0137,1,2025-04-29 21:52:58.407169,Credit Card,482.64,482.64
TRANS06707,CUST0486,PROD0405,1,2024-11-03 21:52:58.407172,Credit Card,522.9,522.9
TRANS06708,CUST0472,PROD0231,2,2025-05-04 21:52:58.407175,Credit Card,447.42,894.84
TRANS06709,CUST0381,PROD0088,4,2025-02-06 21:52:58.407179,Debit Card,587.3,2349.2
TRANS06710,CUST0279,PROD0462,3,2024-12-28 21:52:58.407182,Boleto,411.27,1233.81
TRANS06711,CUST0071,PROD0076,1,2024-09-12 21:52:58.407185,Debit Card,548.9,548.9
TRANS06712,CUST0520,PROD0135,2,2025-06-14 21:52:58.407188,Boleto,955.02,1910.04
TRANS06713,CUST0365,PROD0404,1,2025-05-05 21:52:58.407191,Credit Card,180.11,180.11
TRANS06714,CUST0932,PROD0468,4,2024-07-30 21:52:58.407195,Bank Transfer,753.77,3015.08
TRANS06715,CUST0093,PROD0405,4,2024-09-27 21:52:58.407198,Credit Card,522.9,2091.6
TRANS06716,CUST0372,PROD0109,2,2024-12-31 21:52:58.407201,Credit Card,935.38,1870.76
TRANS06717,CUST0338,PROD0352,3,2024-08-26 21:52:58.407205,Debit Card,782.41,2347.23
TRANS06718,CUST0436,PROD0300,3,2024-09-04 21:52:58.407208,Credit Card,356.44,1069.32
TRANS06719,CUST0335,PROD0090,1,2024-11-19 21:52:58.407211,Credit Card,371.17,371.17
TRANS06720,CUST0663,PROD0423,2,2025-05-04 21:52:58.407214,Debit Card,996.98,1993.96
TRANS06721,CUST0491,PROD0369,3,2025-06-16 21:52:58.407218,Credit Card,292.77,878.31
TRANS06722,CUST0916,PROD0405,4,2025-07-03 21:52:58.407221,Debit Card,522.9,2091.6
TRANS06723,CUST0867,PROD0413,3,2024-12-24 21:52:58.407224,Credit Card,800.67,2402.0099999999998
TRANS06724,CUST0039,PROD0189,2,2024-09-04 21:52:58.407227,Debit Card,951.03,1902.06
TRANS06725,CUST0358,PROD0072,4,2025-05-10 21:52:58.407231,Credit Card,95.17,380.68
TRANS06726,CUST0573,PROD0172,1,2025-03-11 21:52:58.407234,Debit Card,830.37,830.37
TRANS06727,CUST0253,PROD0034,4,2025-06-21 21:52:58.407237,Credit Card,185.13,740.52
TRANS06728,CUST0965,PROD0209,3,2025-01-14 21:52:58.407240,Debit Card,359.57,1078.71
TRANS06729,CUST0580,PROD0297,3,2025-03-02 21:52:58.407243,Debit Card,923.21,2769.63
TRANS06730,CUST0397,PROD0132,3,2024-09-29 21:52:58.407247,Credit Card,815.59,2446.77
TRANS06731,CUST0756,PROD0282,1,2025-04-02 21:52:58.407250,Credit Card,342.02,342.02
TRANS06732,CUST0876,PROD0197,3,2025-06-23 21:52:58.407253,Credit Card,647.52,1942.56
TRANS06733,CUST0169,PROD0445,2,2024-08-12 21:52:58.407256,Debit Card,310.35,620.7
TRANS06734,CUST0689,PROD0031,1,2025-01-04 21:52:58.407260,Debit Card,104.02,104.02
TRANS06735,CUST0700,PROD0135,4,2025-01-29 21:52:58.407263,Credit Card,955.02,3820.08
TRANS06736,CUST0510,PROD0247,3,2025-06-11 21:52:58.407266,Debit Card,570.36,1711.08
TRANS06737,CUST0259,PROD0358,2,2025-04-07 21:52:58.407269,Bank Transfer,737.67,1475.34
TRANS06738,CUST0583,PROD0340,2,2025-06-13 21:52:58.407272,Credit Card,424.21,848.42
TRANS06739,CUST0983,PROD0145,1,2025-06-08 21:52:58.407275,Credit Card,737.02,737.02
TRANS06740,CUST0458,PROD0333,2,2024-12-18 21:52:58.407279,Debit Card,880.81,1761.62
TRANS06741,CUST0528,PROD0142,1,2024-11-29 21:52:58.407282,Debit Card,135.56,135.56
TRANS06742,CUST0881,PROD0233,1,2024-10-11 21:52:58.407285,Credit Card,192.61,192.61
TRANS06743,CUST0340,PROD0409,1,2025-04-28 21:52:58.407288,Credit Card,813.75,813.75
TRANS06744,CUST0056,PROD0436,4,2024-11-21 21:52:58.407292,Credit Card,246.68,986.72
TRANS06745,CUST0217,PROD0043,4,2025-01-26 21:52:58.407295,Debit Card,312.69,1250.76
TRANS06746,CUST0618,PROD0031,2,2024-08-25 21:52:58.407298,Debit Card,104.02,208.04
TRANS06747,CUST0815,PROD0230,4,2025-05-19 21:52:58.407301,Credit Card,89.3,357.2
TRANS06748,CUST0939,PROD0027,1,2025-06-25 21:52:58.407305,Credit Card,386.18,386.18
TRANS06749,CUST0684,PROD0422,1,2024-07-17 21:52:58.407308,Credit Card,932.42,932.42
TRANS06750,CUST0730,PROD0490,4,2024-08-07 21:52:58.407311,Bank Transfer,338.3,1353.2
TRANS06751,CUST0463,PROD0159,2,2024-11-21 21:52:58.407314,Credit Card,303.36,606.72
TRANS06752,CUST0246,PROD0332,1,2024-09-24 21:52:58.407318,Debit Card,949.78,949.78
TRANS06753,CUST0729,PROD0206,4,2024-08-10 21:52:58.407321,Debit Card,822.28,3289.12
TRANS06754,CUST0372,PROD0017,3,2025-04-14 21:52:58.407324,Bank Transfer,363.03,1089.09
TRANS06755,CUST0416,PROD0102,2,2024-11-15 21:52:58.407327,Debit Card,705.09,1410.18
TRANS06756,CUST0030,PROD0069,2,2025-07-06 21:52:58.407330,Credit Card,483.71,967.42
TRANS06757,CUST0367,PROD0118,2,2025-03-22 21:52:58.407334,Bank Transfer,170.3,340.6
TRANS06758,CUST0558,PROD0138,3,2024-10-25 21:52:58.407337,Debit Card,605.79,1817.37
TRANS06759,CUST0645,PROD0159,1,2025-07-05 21:52:58.407340,Debit Card,303.36,303.36
TRANS06760,CUST0107,PROD0231,2,2025-02-13 21:52:58.407343,Credit Card,447.42,894.84
TRANS06761,CUST0583,PROD0147,4,2025-06-09 21:52:58.407346,Credit Card,67.98,271.92
TRANS06762,CUST0838,PROD0352,2,2025-03-08 21:52:58.407349,Debit Card,782.41,1564.82
TRANS06763,CUST0417,PROD0423,4,2024-12-04 21:52:58.407353,Boleto,996.98,3987.92
TRANS06764,CUST0619,PROD0391,2,2025-02-24 21:52:58.407356,Debit Card,913.91,1827.82
TRANS06765,CUST0820,PROD0242,4,2025-05-24 21:52:58.407359,Bank Transfer,153.87,615.48
TRANS06766,CUST0397,PROD0034,4,2025-06-23 21:52:58.407362,Debit Card,185.13,740.52
TRANS06767,CUST0271,PROD0324,4,2025-03-18 21:52:58.407365,Credit Card,408.71,1634.84
TRANS06768,CUST0682,PROD0381,3,2025-03-20 21:52:58.407369,Debit Card,897.61,2692.83
TRANS06769,CUST0115,PROD0354,3,2025-02-06 21:52:58.407372,Debit Card,268.55,805.6500000000001
TRANS06770,CUST0840,PROD0238,3,2025-05-04 21:52:58.407375,Debit Card,516.59,1549.77
TRANS06771,CUST0585,PROD0333,1,2025-01-13 21:52:58.407378,Boleto,880.81,880.81
TRANS06772,CUST0255,PROD0148,4,2025-01-06 21:52:58.407381,Credit Card,556.84,2227.36
TRANS06773,CUST0080,PROD0110,1,2024-12-09 21:52:58.407384,Credit Card,258.37,258.37
TRANS06774,CUST0779,PROD0407,3,2025-03-18 21:52:58.407388,Boleto,290.45,871.3499999999999
TRANS06775,CUST0127,PROD0016,4,2024-12-20 21:52:58.407391,Credit Card,715.02,2860.08
TRANS06776,CUST0837,PROD0401,1,2024-09-20 21:52:58.407394,Debit Card,619.27,619.27
TRANS06777,CUST0914,PROD0225,3,2024-08-05 21:52:58.407398,Bank Transfer,608.32,1824.96
TRANS06778,CUST0234,PROD0139,1,2025-02-03 21:52:58.407401,Credit Card,585.92,585.92
TRANS06779,CUST0552,PROD0143,1,2024-10-22 21:52:58.407404,Bank Transfer,397.83,397.83
TRANS06780,CUST0180,PROD0259,3,2025-07-14 21:52:58.407408,Credit Card,843.74,2531.2200000000003
TRANS06781,CUST0156,PROD0216,4,2025-05-28 21:52:58.407411,Debit Card,420.0,1680.0
TRANS06782,CUST0453,PROD0161,2,2024-07-18 21:52:58.407414,Credit Card,159.93,319.86
TRANS06783,CUST0570,PROD0091,2,2024-12-18 21:52:58.407418,Debit Card,644.56,1289.12
TRANS06784,CUST0856,PROD0173,1,2025-07-01 21:52:58.407421,Debit Card,785.63,785.63
TRANS06785,CUST0760,PROD0330,1,2025-01-30 21:52:58.407424,Credit Card,141.68,141.68
TRANS06786,CUST0703,PROD0204,1,2024-10-07 21:52:58.407427,Debit Card,448.15,448.15
TRANS06787,CUST0023,PROD0414,4,2024-08-25 21:52:58.407431,Boleto,933.43,3733.72
TRANS06788,CUST0472,PROD0152,1,2024-09-22 21:52:58.407434,Debit Card,352.03,352.03
TRANS06789,CUST0399,PROD0102,1,2025-01-13 21:52:58.407437,Boleto,705.09,705.09
TRANS06790,CUST0947,PROD0201,1,2025-03-01 21:52:58.407441,Credit Card,903.38,903.38
TRANS06791,CUST0591,PROD0279,3,2025-03-14 21:52:58.407444,Debit Card,494.75,1484.25
TRANS06792,CUST0133,PROD0064,2,2025-05-20 21:52:58.407447,Credit Card,851.46,1702.92
TRANS06793,CUST0420,PROD0116,2,2024-07-20 21:52:58.407450,Boleto,345.91,691.82
TRANS06794,CUST0212,PROD0152,3,2025-05-12 21:52:58.407454,Credit Card,352.03,1056.09
TRANS06795,CUST0899,PROD0155,4,2024-08-11 21:52:58.407457,Credit Card,88.49,353.96
TRANS06796,CUST0481,PROD0163,4,2024-12-27 21:52:58.407460,Credit Card,599.72,2398.88
TRANS06797,CUST0347,PROD0081,4,2025-07-08 21:52:58.407463,Credit Card,503.15,2012.6
TRANS06798,CUST0165,PROD0005,3,2025-04-03 21:52:58.407467,Boleto,143.23,429.68999999999994
TRANS06799,CUST0936,PROD0321,2,2025-04-19 21:52:58.407470,Credit Card,148.59,297.18
TRANS06800,CUST0347,PROD0066,2,2025-04-19 21:52:58.407473,Boleto,134.29,268.58
TRANS06801,CUST0848,PROD0237,1,2024-08-07 21:52:58.407476,Credit Card,403.82,403.82
TRANS06802,CUST0397,PROD0071,2,2025-07-11 21:52:58.407480,Bank Transfer,545.96,1091.92
TRANS06803,CUST0582,PROD0094,4,2025-02-09 21:52:58.407483,Debit Card,704.72,2818.88
TRANS06804,CUST0725,PROD0303,4,2024-08-21 21:52:58.407486,Credit Card,248.26,993.04
TRANS06805,CUST0434,PROD0466,1,2025-04-05 21:52:58.407489,Credit Card,910.16,910.16
TRANS06806,CUST0576,PROD0497,1,2024-12-06 21:52:58.407492,Credit Card,862.8,862.8
TRANS06807,CUST0220,PROD0325,2,2025-01-27 21:52:58.407496,Credit Card,524.42,1048.84
TRANS06808,CUST0307,PROD0077,1,2025-06-14 21:52:58.407499,Credit Card,241.4,241.4
TRANS06809,CUST0990,PROD0066,1,2025-01-17 21:52:58.407502,Credit Card,134.29,134.29
TRANS06810,CUST0797,PROD0175,3,2025-01-14 21:52:58.407505,Credit Card,941.47,2824.41
TRANS06811,CUST0696,PROD0320,2,2025-04-21 21:52:58.407509,Debit Card,695.13,1390.26
TRANS06812,CUST0718,PROD0171,4,2025-05-09 21:52:58.407512,Credit Card,633.79,2535.16
TRANS06813,CUST0465,PROD0477,3,2025-06-21 21:52:58.407515,Debit Card,117.92,353.76
TRANS06814,CUST0098,PROD0254,4,2025-07-11 21:52:58.407518,Boleto,193.42,773.68
TRANS06815,CUST0241,PROD0062,1,2024-11-03 21:52:58.407521,Credit Card,448.6,448.6
TRANS06816,CUST0157,PROD0301,1,2025-01-16 21:52:58.407525,Credit Card,784.6,784.6
TRANS06817,CUST0609,PROD0402,4,2024-09-25 21:52:58.407528,Credit Card,90.76,363.04
TRANS06818,CUST0553,PROD0245,3,2024-10-30 21:52:58.407531,Credit Card,80.44,241.32
TRANS06819,CUST0650,PROD0191,3,2024-09-06 21:52:58.407534,Debit Card,982.7,2948.1000000000004
TRANS06820,CUST0794,PROD0466,3,2024-09-16 21:52:58.407538,Credit Card,910.16,2730.48
TRANS06821,CUST0919,PROD0328,1,2024-09-04 21:52:58.407541,Credit Card,678.7,678.7
TRANS06822,CUST0226,PROD0070,2,2024-11-25 21:52:58.407544,Credit Card,589.71,1179.42
TRANS06823,CUST0422,PROD0365,1,2024-10-08 21:52:58.407547,Bank Transfer,518.57,518.57
TRANS06824,CUST0071,PROD0228,4,2024-12-22 21:52:58.407551,Debit Card,234.5,938.0
TRANS06825,CUST0242,PROD0433,3,2025-05-01 21:52:58.407554,Boleto,860.52,2581.56
TRANS06826,CUST0529,PROD0062,2,2025-01-30 21:52:58.407557,Boleto,448.6,897.2
TRANS06827,CUST0588,PROD0296,3,2024-08-09 21:52:58.407560,Credit Card,480.34,1441.02
TRANS06828,CUST0044,PROD0244,1,2025-05-22 21:52:58.407563,Credit Card,71.42,71.42
TRANS06829,CUST0471,PROD0006,2,2024-09-25 21:52:58.407567,Credit Card,103.47,206.94
TRANS06830,CUST0370,PROD0392,2,2025-04-27 21:52:58.407570,Debit Card,576.4,1152.8
TRANS06831,CUST0854,PROD0259,1,2025-01-31 21:52:58.407573,Debit Card,843.74,843.74
TRANS06832,CUST0651,PROD0088,3,2025-01-22 21:52:58.407576,Credit Card,587.3,1761.8999999999999
TRANS06833,CUST0688,PROD0176,3,2024-10-09 21:52:58.407579,Credit Card,133.1,399.29999999999995
TRANS06834,CUST0733,PROD0203,3,2025-02-18 21:52:58.407583,Credit Card,224.17,672.51
TRANS06835,CUST0926,PROD0133,1,2024-11-03 21:52:58.407586,Bank Transfer,941.1,941.1
TRANS06836,CUST0091,PROD0081,4,2024-10-09 21:52:58.407589,Boleto,503.15,2012.6
TRANS06837,CUST0021,PROD0487,4,2024-08-06 21:52:58.407592,Credit Card,693.42,2773.68
TRANS06838,CUST0171,PROD0020,3,2024-10-12 21:52:58.407596,Credit Card,544.9,1634.6999999999998
TRANS06839,CUST0603,PROD0398,2,2024-10-11 21:52:58.407599,Credit Card,559.58,1119.16
TRANS06840,CUST0191,PROD0127,4,2024-12-23 21:52:58.407602,Bank Transfer,393.4,1573.6
TRANS06841,CUST0076,PROD0194,3,2025-06-17 21:52:58.407605,Boleto,287.53,862.5899999999999
TRANS06842,CUST0280,PROD0193,4,2024-12-11 21:52:58.407613,Credit Card,816.24,3264.96
TRANS06843,CUST0363,PROD0183,3,2024-11-28 21:52:58.407616,Credit Card,521.12,1563.3600000000001
TRANS06844,CUST0178,PROD0246,4,2024-07-23 21:52:58.407619,Credit Card,578.13,2312.52
